Seed,Evaluation,BestDistance
1,17700,1799.4217702852347
1,17800,1788.901159641469
1,17900,1788.901159641469
1,18000,1788.901159641469
1,18100,1788.901159641469
1,18200,1788.901159641469
1,18300,1770.8266402920467
1,18400,1770.8266402920467
1,18500,1770.8266402920467
1,18600,1770.8266402920467
1,18700,1770.8266402920467
1,18800,1770.8266402920467
1,18900,1770.8266402920467
1,19000,1770.8266402920467
1,19100,1770.8266402920467
1,19200,1756.5861242726241
1,19300,1756.5861242726241
1,19400,1756.5861242726241
1,19500,1756.5861242726241
1,19600,1756.5861242726241
1,19700,1756.5861242726241
1,19800,1756.5861242726241
1,19900,1756.5861242726241
1,20000,1756.5861242726241
1,20100,1756.5861242726241
1,20200,1756.5861242726241
1,20300,1756.5861242726241
1,20400,1756.5861242726241
1,20500,1756.5861242726241
1,20600,1719.9426706022782
1,20700,1719.9426706022782
1,20800,1719.9426706022782
1,20900,1719.9426706022782
1,21000,1719.9426706022782
1,21100,1719.9426706022782
1,21200,1719.9426706022782
1,21300,1716.8008795378369
1,21400,1716.8008795378369
1,21500,1716.8008795378369
1,21600,1716.8008795378369
1,21700,1716.8008795378369
1,21800,1716.8008795378369
1,21900,1716.8008795378369
1,22000,1716.8008795378369
1,22100,1716.8008795378369
1,22200,1716.8008795378369
1,22300,1716.8008795378369
1,22400,1716.8008795378369
1,22500,1716.8008795378369
1,22600,1716.8008795378369
1,22700,1716.8008795378369
1,22800,1716.8008795378369
1,22900,1716.8008795378369
1,23000,1716.8008795378369
1,23100,1716.8008795378369
1,23200,1716.8008795378369
1,23300,1716.8008795378369
1,23400,1716.8008795378369
1,23500,1707.799064793765
1,23600,1707.799064793765
1,23700,1707.799064793765
1,23800,1707.799064793765
1,23900,1707.799064793765
1,24000,1707.799064793765
1,24100,1707.799064793765
1,24200,1707.799064793765
1,24300,1707.799064793765
1,24400,1707.799064793765
1,24500,1707.799064793765
1,24600,1707.799064793765
1,24700,1707.799064793765
1,24800,1706.223730021929
1,24900,1706.223730021929
1,25000,1676.029935489676
1,25100,1676.029935489676
1,25200,1676.029935489676
1,25300,1676.029935489676
1,25400,1676.029935489676
1,25500,1676.029935489676
1,25600,1676.029935489676
1,25700,1676.029935489676
1,25800,1676.029935489676
1,25900,1676.029935489676
1,26000,1676.029935489676
1,26100,1676.029935489676
1,26200,1676.029935489676
1,26300,1676.029935489676
1,26400,1676.029935489676
1,26500,1676.029935489676
1,26600,1676.029935489676
1,26700,1676.029935489676
1,26800,1676.029935489676
1,26900,1676.029935489676
1,27000,1676.029935489676
1,27100,1676.029935489676
