Seed,Evaluation,BestDistance
0,29600,1463.3730854336357
0,29700,1463.3730854336357
0,29800,1463.3730854336357
0,29900,1463.3730854336357
0,30000,1463.3730854336357
0,30100,1463.3730854336357
0,30200,1463.3730854336357
0,30300,1463.3730854336357
0,30400,1463.3730854336357
0,30500,1463.3730854336357
0,30600,1463.3730854336357
0,30700,1463.3730854336357
0,30800,1463.3730854336357
0,30900,1463.3730854336357
0,31000,1463.3730854336357
0,31100,1463.3730854336357
0,31200,1463.3730854336357
0,31300,1463.3730854336357
0,31400,1463.3730854336357
0,31500,1463.3730854336357
0,31600,1463.3730854336357
0,31700,1463.3730854336357
0,31800,1463.3730854336357
0,31900,1463.3730854336357
0,32000,1463.3730854336357
0,32100,1463.3730854336357
0,32200,1463.3730854336357
0,32300,1461.3607832946782
0,32400,1461.3607832946782
0,32500,1461.3607832946782
0,32600,1461.3607832946782
0,32700,1461.3607832946782
0,32800,1461.3607832946782
0,32900,1461.3607832946782
0,33000,1461.3607832946782
0,33100,1461.3607832946782
0,33200,1461.3607832946782
0,33300,1461.3607832946782
0,33400,1461.3607832946782
0,33500,1461.3607832946782
0,33600,1461.3607832946782
0,33700,1461.3607832946782
0,33800,1461.3607832946782
0,33900,1461.3607832946782
0,34000,1461.3607832946782
0,34100,1461.3607832946782
0,34200,1461.3607832946782
0,34300,1445.8047331076536
0,34400,1445.8047331076536
0,34500,1445.8047331076536
0,34600,1445.8047331076536
0,34700,1445.8047331076536
0,34800,1445.8047331076536
0,34900,1445.8047331076536
0,35000,1445.8047331076536
0,35100,1445.8047331076536
0,35200,1445.8047331076536
0,35300,1445.8047331076536
0,35400,1445.8047331076536
0,35500,1445.8047331076536
0,35600,1445.8047331076536
0,35700,1445.8047331076536
0,35800,1445.8047331076536
0,35900,1445.8047331076536
0,36000,1445.8047331076536
0,36100,1445.8047331076536
0,36200,1445.8047331076536
0,36300,1445.8047331076536
0,36400,1445.8047331076536
0,36500,1445.8047331076536
0,36600,1445.8047331076536
0,36700,1445.8047331076536
0,36800,1445.8047331076536
0,36900,1445.8047331076536
0,37000,1445.8047331076536
0,37100,1445.8047331076536
0,37200,1445.8047331076536
0,37300,1445.8047331076536
0,37400,1445.8047331076536
0,37500,1445.8047331076536
0,37600,1445.8047331076536
0,37700,1445.8047331076536
0,37800,1445.8047331076536
0,37900,1445.8047331076536
0,38000,1445.8047331076536
0,38100,1445.8047331076536
0,38200,1445.8047331076536
0,38300,1445.8047331076536
0,38400,1435.443993510355
0,38500,1435.443993510355
0,38600,1435.443993510355
0,38700,1435.443993510355
0,38800,1435.443993510355
0,38900,1435.443993510355
0,39000,1435.443993510355
0,39100,1435.443993510355
0,39200,1435.443993510355
0,39300,1435.443993510355
0,39400,1432.7370883173971
0,39500,1432.7370883173971
0,39600,1432.7370883173971
0,39700,1432.7370883173971
0,39800,1432.7370883173971
0,39900,1432.7370883173971
0,40000,1432.7370883173971
0,40100,1432.7370883173971
0,40200,1432.7370883173971
0,40300,1391.3922327179664
0,40400,1391.3922327179664
0,40500,1391.3922327179664
0,40600,1391.3922327179664
0,40700,1391.3922327179664
0,40800,1391.3922327179664
0,40900,1391.3922327179662
0,41000,1391.3922327179662
0,41100,1391.3922327179662
0,41200,1391.3922327179662
0,41300,1391.3922327179662
0,41400,1391.3922327179662
0,41500,1391.3922327179662
0,41600,1391.3922327179662
0,41700,1391.3922327179662
0,41800,1391.3922327179662
0,41900,1391.3922327179662
0,42000,1391.3922327179662
0,42100,1391.3922327179662
0,42200,1391.3922327179662
0,42300,1391.3922327179662
0,42400,1391.3922327179662
0,42500,1391.3922327179662
0,42600,1391.3922327179662
0,42700,1391.3922327179662
0,42800,1391.3922327179662
0,42900,1391.3922327179662
0,43000,1391.3922327179662
0,43100,1391.3922327179662
0,43200,1391.3922327179662
0,43300,1384.6301384590852
0,43400,1384.6301384590852
0,43500,1384.6301384590852
0,43600,1384.6301384590852
0,43700,1384.6301384590852
0,43800,1384.6301384590852
0,43900,1384.6301384590852
0,44000,1384.6301384590852
0,44100,1384.6301384590852
0,44200,1384.6301384590852
0,44300,1384.6301384590852
0,44400,1384.6301384590852
0,44500,1384.6301384590852
0,44600,1384.6301384590852
0,44700,1384.6301384590852
0,44800,1384.6301384590852
0,44900,1384.6301384590852
0,45000,1367.420512120566
0,45100,1367.420512120566
0,45200,1367.420512120566
0,45300,1367.420512120566
0,45400,1367.420512120566
0,45500,1367.420512120566
0,45600,1367.420512120566
0,45700,1367.420512120566
0,45800,1367.420512120566
0,45900,1367.420512120566
0,46000,1367.420512120566
0,46100,1367.420512120566
0,46200,1367.420512120566
0,46300,1367.420512120566
0,46400,1367.420512120566
0,46500,1367.420512120566
0,46600,1367.420512120566
0,46700,1367.420512120566
0,46800,1367.420512120566
0,46900,1367.420512120566
0,47000,1367.420512120566
0,47100,1367.420512120566
0,47200,1367.420512120566
0,47300,1367.420512120566
0,47400,1367.420512120566
0,47500,1367.420512120566
0,47600,1367.420512120566
0,47700,1367.420512120566
0,47800,1367.420512120566
0,47900,1367.420512120566
0,48000,1367.420512120566
0,48100,1367.420512120566
0,48200,1363.9269941923499
0,48300,1363.9269941923499
0,48400,1363.9269941923499
0,48500,1363.9269941923499
0,48600,1363.9269941923499
0,48700,1363.9269941923499
0,48800,1363.9269941923499
0,48900,1363.9269941923499
0,49000,1363.9269941923499
0,49100,1363.9269941923499
0,49200,1363.9269941923499
0,49300,1363.9269941923499
0,49400,1363.9269941923499
0,49500,1363.9269941923499
0,49600,1363.9269941923499
0,49700,1363.9269941923499
0,49800,1363.9269941923499
0,49900,1363.9269941923499
0,50000,1363.9269941923499
1,200,2465.2407909788317
1,300,2465.2407909788317
1,400,2276.819933887416
1,500,2276.819933887416
1,600,2221.1197598298054
1,700,2154.7871193736687
1,800,2154.7871193736687
1,900,2154.7871193736687
1,1000,2154.758774161254
1,1100,2095.190012597916
1,1200,2095.190012597916
1,1300,2095.190012597916
1,1400,2095.190012597916
1,1500,2021.6490732150546
1,1600,2000.9156087391573
1,1700,2000.9156087391573
1,1800,2000.9156087391573
1,1900,2000.9156087391573
1,2000,2000.9156087391573
1,2100,2000.9156087391573
1,2200,1953.0060035686627
1,2300,1953.0060035686627
1,2400,1948.2402165642939
1,2500,1924.4434441767319
1,2600,1901.7958689446841
1,2700,1901.7958689446841
1,2800,1901.7958689446841
1,2900,1901.7958689446841
1,3000,1901.7958689446841
1,3100,1877.7571604574523
1,3200,1877.7571604574523
1,3300,1820.1898004135537
1,3400,1820.1898004135537
1,3500,1820.1898004135537
1,3600,1792.7163776690695
1,3700,1792.7163776690695
1,3800,1792.7163776690695
1,3900,1792.7163776690695
1,4000,1792.7163776690695
1,4100,1783.715444255131
1,4200,1743.1688935526204
1,4300,1743.1688935526204
1,4400,1686.4666358938516
