Seed,Evaluation,BestDistance
0,21450,1112.3362473767754
0,21500,1112.3362473767754
0,21550,1112.3362473767754
0,21600,1112.3362473767754
0,21650,1112.3362473767754
0,21700,1112.3362473767754
0,21750,1112.3362473767754
0,21800,1112.3362473767754
0,21850,1112.3362473767754
0,21900,1112.3362473767754
0,21950,1112.3362473767754
0,22000,1112.3362473767754
0,22050,1112.3362473767754
0,22100,1112.3362473767754
0,22150,1112.3362473767754
0,22200,1112.3362473767754
0,22250,1112.3362473767754
0,22300,1112.3362473767754
0,22350,1112.3362473767754
0,22400,1112.3362473767754
0,22450,1112.3362473767754
0,22500,1112.3362473767754
0,22550,1112.3362473767754
0,22600,1112.3362473767754
0,22650,1112.3362473767754
0,22700,1112.3362473767754
0,22750,1112.3362473767754
0,22800,1112.3362473767754
0,22850,1112.3362473767754
0,22900,1112.3362473767754
0,22950,1112.3362473767754
0,23000,1112.3362473767754
0,23050,1112.3362473767754
0,23100,1112.3362473767754
0,23150,1112.3362473767754
0,23200,1112.3362473767754
0,23250,1112.3362473767754
0,23300,1112.3362473767754
0,23350,1112.3362473767754
0,23400,1112.3362473767754
0,23450,1112.3362473767754
0,23500,1112.3362473767754
0,23550,1112.3362473767754
0,23600,1112.3362473767754
0,23650,1112.3362473767754
0,23700,1112.3362473767754
0,23750,1112.3362473767754
0,23800,1112.3362473767754
0,23850,1112.3362473767754
0,23900,1112.3362473767754
0,23950,1112.3362473767754
0,24000,1112.3362473767754
0,24050,1112.3362473767754
0,24100,1112.3362473767754
0,24150,1112.3362473767754
0,24200,1112.3362473767754
0,24250,1112.3362473767754
0,24300,1112.3362473767754
0,24350,1112.3362473767754
0,24400,1112.3362473767754
0,24450,1112.3362473767754
0,24500,1112.3362473767754
0,24550,1112.3362473767754
0,24600,1112.3362473767754
0,24650,1112.3362473767754
0,24700,1112.3362473767754
0,24750,1112.3362473767754
0,24800,1112.3362473767754
0,24850,1112.3362473767754
0,24900,1112.3362473767754
0,24950,1112.3362473767754
0,25000,1112.3362473767754
0,25050,1112.3362473767754
0,25100,1112.3362473767754
0,25150,1112.3362473767754
0,25200,1112.3362473767754
0,25250,1112.3362473767754
0,25300,1112.3362473767754
0,25350,1112.3362473767754
0,25400,1112.3362473767754
0,25450,1112.3362473767754
0,25500,1112.3362473767754
0,25550,1112.3362473767754
0,25600,1112.3362473767754
0,25650,1112.3362473767754
0,25700,1112.3362473767754
0,25750,1112.3362473767754
0,25800,1112.3362473767754
0,25850,1112.3362473767754
0,25900,1112.3362473767754
0,25950,1112.3362473767754
0,26000,1112.3362473767754
0,26050,1112.3362473767754
0,26100,1112.3362473767754
0,26150,1112.3362473767754
0,26200,1112.3362473767754
0,26250,1112.3362473767754
0,26300,1112.3362473767754
0,26350,1112.3362473767754
0,26400,1112.3362473767754
0,26450,1112.3362473767754
0,26500,1112.3362473767754
0,26550,1112.3362473767754
0,26600,1112.3362473767754
0,26650,1112.3362473767754
0,26700,1112.3362473767754
0,26750,1112.3362473767754
0,26800,1112.3362473767754
0,26850,1112.3362473767754
0,26900,1112.3362473767754
0,26950,1112.3362473767754
0,27000,1112.3362473767754
0,27050,1112.3362473767754
0,27100,1112.3362473767754
0,27150,1112.3362473767754
0,27200,1112.3362473767754
0,27250,1112.3362473767754
0,27300,1112.3362473767754
0,27350,1112.3362473767754
0,27400,1112.3362473767754
0,27450,1112.3362473767754
0,27500,1112.3362473767754
0,27550,1112.3362473767754
0,27600,1112.3362473767754
0,27650,1112.3362473767754
0,27700,1112.3362473767754
0,27750,1112.3362473767754
0,27800,1112.3362473767754
0,27850,1112.3362473767754
0,27900,1112.3362473767754
0,27950,1112.3362473767754
0,28000,1112.3362473767754
0,28050,1112.3362473767754
0,28100,1112.3362473767754
0,28150,1112.3362473767754
0,28200,1112.3362473767754
0,28250,1112.3362473767754
0,28300,1112.3362473767754
0,28350,1112.3362473767754
0,28400,1112.3362473767754
0,28450,1112.3362473767754
0,28500,1112.3362473767754
0,28550,1112.3362473767754
0,28600,1112.3362473767754
0,28650,1112.3362473767754
0,28700,1112.3362473767754
0,28750,1112.3362473767754
0,28800,1112.3362473767754
0,28850,1112.3362473767754
0,28900,1112.3362473767754
0,28950,1112.3362473767754
0,29000,1112.3362473767754
0,29050,1112.3362473767754
0,29100,1112.3362473767754
0,29150,1112.3362473767754
0,29200,1112.3362473767754
0,29250,1112.3362473767754
0,29300,1112.3362473767754
0,29350,1112.3362473767754
0,29400,1112.3362473767754
0,29450,1112.3362473767754
0,29500,1112.3362473767754
0,29550,1112.3362473767754
0,29600,1112.3362473767754
0,29650,1112.3362473767754
0,29700,1112.3362473767754
0,29750,1112.3362473767754
0,29800,1112.3362473767754
0,29850,1112.3362473767754
0,29900,1112.3362473767754
0,29950,1112.3362473767754
0,30000,1112.3362473767754
0,30050,1112.3362473767754
0,30100,1112.3362473767754
0,30150,1112.3362473767754
0,30200,1112.3362473767754
0,30250,1112.3362473767754
0,30300,1112.3362473767754
0,30350,1112.3362473767754
0,30400,1112.3362473767754
0,30450,1112.3362473767754
0,30500,1112.3362473767754
0,30550,1112.3362473767754
0,30600,1112.3362473767754
0,30650,1112.3362473767754
0,30700,1112.3362473767754
0,30750,1112.3362473767754
0,30800,1112.3362473767754
0,30850,1112.3362473767754
0,30900,1112.3362473767754
0,30950,1112.3362473767754
